International Standard Book Number																		
		Hellin, J.	Increasing social-ecological resilience within small-scale agriculture in conflict-affected Guatemala		Ecology and Society 	2018	volume 23, no. 3; 5 (11 pages).	ABSTRACT Climate change scenarios suggest largely detrimental impacts on agricultural production from a deterioration of renewable natural resources. Over the last 15 years, a new field of research has focused on the interactions between climate and conflict risk, particularly as it relates to competition over natural resources and livelihoods. Within this field, there has been less attention to the potential for resource competition to be managed in ways that yield greater cooperation, local adaptation capacity, social-ecological resilience, and conflict mitigation or prevention. The challenge of increasing social-ecological resilience in small-scale agriculture is particularly acute in the socioeconomically and agroecologically marginalized Western Highlands of Guatemala. Not only is climate change a threat to agriculture in this region, but adaptation strategies are challenged by the context of a society torn apart by decades of violent conflict. Indeed, the largely indigenous population in the Western Highlands has suffered widespread discrimination for centuries. The armed conflict has left a legacy of a deeply divided society, with communities often suspicious of outsider interventions and in many cases with neighbors pitted against each other. We use the example of the Buena Milpa agricultural development project to demonstrate how grassroots approaches to collective action, conflict prevention, and social-ecological resilience, linking local stakeholder dynamics to the broader institutional and governance context, can bear fruit amidst postconflict development challenges. Examples of microwatershed management and conservation of local maize varieties illustrate opportunities to foster community-level climate adaptation strategies within small-scale farming systems even in deeply divided societies.	English	Available in electronic format (PDF)	Climate;Climatic change;Climatic factors;Farm income;Guatemala;Resource use efficiency	Rice thesaurus	Ratner, B. D.;Meinzen-Dick, R.;Lopez-Ridaura, S.	https://doi.org/10.5751/ES-10250-230305	https://drive.google.com/file/d/1VMfPfcVc6i7AfeACYEZOBOG8tjtSMsFP/view	view the full text	lcc	JA
		Dinesh, D.	Facilitating change for climate-smart agriculture through science-policy engagement		Sustainability  	2018	volume 10; 2616 (21 pages)	Climate change impacts on agriculture have become evident, and threaten the achievement of global food security. On the other hand, the agricultural sector itself is a cause of climate change, and if actions are not taken, the sector might impede the achievement of global climate goals. Science-policy engagement efforts are crucial to ensure that scientific findings from agricultural research for development inform actions of governments, private sector, non-governmental organizations (NGOs) and international development partners, accelerating progress toward global goals. However, knowledge gaps on what works limit progress. In this paper, we analyzed 34 case studies of science-policy engagement efforts, drawn from six years of agricultural research for development efforts around climate-smart agriculture by the CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS). Based on lessons derived from these case studies, we critically assessed and refined the program theory of the CCAFS program, leading to a revised and improved program theory for science-policy engagement for agriculture research for development under climate change. This program theory offers a pragmatic pathway to enhance credibility, salience and legitimacy of research, which relies on engagement (participatory and demand-driven research processes), evidence (building scientific credibility while adopting an opportunistic and flexible approach) and outreach (effective communication and capacity building).	English	Available in electronic format (PDF)	Agricultural sector;Climatic factors;Food security;Nongovernmental organizations	Rice thesaurus	Zougmore, R. B.;Vervoort, J.;Totin, E.;Thornton, P. K.;Solomon, D.;Shirsath, P. B.;Pede, V. O.;Noriega, I. L.;Läderach, P.;Körner, J.;Hegger, D.;Girvetz, E. H.;Friis, A. E.;Driessen, P. P. J.;Campbell, B. M.	https://doi.org/10.3390/su10082616	https://drive.google.com/file/d/1gTrHPK-ULvysBnHhvCZMOdHtcTAc2OK6/view	view the full text	lcc	JA
		Sibiko, K. W.	Small farmers’ preferences for weather index insurance: insights from Kenya		Agriculture and Food Security	2018	volume 7, no. 53; 14 pages	Abstract Background  Smallholder farmers in developing countries are particularly vulnerable to climate shocks but often lack access to agricultural insurance. Weather index insurance (WII) could reduce some of the problems associated with traditional, indemnity-based insurance programs, but uptake has been lower than expected. One reason is that WII contracts are not yet sufficiently tailored to the needs and preferences of smallholder farmers. This study combines survey and choice-experimental data from Kenya to analyze the experience with an existing WII program and how specific changes in the contractual design might encourage uptake.  Results  Many smallholders struggle with fully understanding the functioning of the program, which undermines their confidence. Regular provision of relevant rainfall measurements and thresholds would significantly increase farmers’ willingness to pay for WII. Mechanisms to reduce basis risk are also positively valued by farmers, although not to the same extent as higher levels of transparency. Finally, offering contracts to small groups rather than individual farmers could increase insurance uptake.  Conclusions  Better training on WII and regular communication are needed. Group contracts may help to reduce transaction costs. Farmer groups can also be important platforms for learning about complex innovations, including novel risk transfer products. These concrete results are specific to Kenya; however, they provide some broader policy-relevant insights into typical issues of WII in a small-farm context.	English	Available in electronic format (PDF)	Climatic factors;Farmers;Farmers' attitudes;Kenya;Small farms	Rice thesaurus	Veettil, P. C.;Qaim, M.	https://doi.org/10.1186/s40066-018-0200-6	https://drive.google.com/file/d/15fxnkNQ2sTTtEeWIa3_1uGxWpzRtdSaz/view	view the full text	lcc	JA
		Caine, R. S.	Rice with reduced stomatal density conserves water and has improved drought tolerance under future climate conditions		New Phytologist	2018	(e-first copy): 14 pages	Summary Much of humanity relies on rice (Oryza sativa) as a food source, but cultivation is water intensive and the crop is vulnerable to drought and high temperatures. Under climate change, periods of reduced water availability and high temperature are expected to become more frequent, leading to detrimental effects on rice yields. We engineered the high‐yielding rice cultivar ‘IR64’ to produce fewer stomata by manipulating the level of a developmental signal. We overexpressed the rice epidermal patterning factor OsEPF1, creating plants with substantially reduced stomatal density and correspondingly low stomatal conductance. Low stomatal density rice lines were more able to conserve water, using c. 60% of the normal amount between weeks 4 and 5 post germination. When grown at elevated atmospheric CO2, rice plants with low stomatal density were able to maintain their stomatal conductance and survive drought and high temperature (40°C) for longer than control plants. Low stomatal density rice gave equivalent or even improved yields, despite a reduced rate of photosynthesis in some conditions. Rice plants with fewer stomata are drought tolerant and more conservative in their water use, and they should perform better in the future when climate change is expected to threaten food security.	English	Available in electronic format (PDF)	Climatic factors;Drought stress;Stomata;Stress tolerance;Water conservation	Rice thesaurus;Crossref;Crossref;Crossref;Crossref	Yin, X. J.;Sloan, J.;Harrison, E. L.;Mohammed, U.;Fulton, T.;Biswal, A. K.;Dionora, J.;Chater, C. C.;Coe, R. A.;Bandyopadhyay, A.;Murchie, E. H.;Swarup, R.;Quick, W. P.;Gray, J. E.	https://doi.org/10.1111/nph.15344	https://drive.google.com/file/d/1sRtDf3U20WF86Niyi3RWefz_BNdfucx2/view	view the full text	lcc	JA
		Mishra, A. K.	Perception of climate change and impact on land allocation and income: empirical evidence from Vietnam's Delta Region		Agricultural and Resource Economics Review 	2018	(e-first copy): 25 pages.	Using a sample survey from Vietnam's M&RRD, this study examines both the factors affecting smallholder households’ perceptions of climate change, and the impact of climatic change on smallholders’ income and land allocation decisions. Results show a significant and negative impact of perception of climate change on income of smallholder households. Smallholders with perceived climate changes reduce land allocated to paddy crop. Farmers make strategic decision to counter the negative effects of climate change by increasing the amount of rented land for paddy crop production, while at the same time decreasing the amount of owned land allocated to paddy crop.	English	Available in electronic format (PDF)	Climatic change;Climatic factors;Farm income;Farm surveys;Production;Vietnam	Rice thesaurus	Pede, V. O.;Barboza, G. A.	https://doi.org/10.1017/age.2018.11	https://drive.google.com/file/d/1FD_W7J3U_f5YlGKv5R-l6nznHIvrDvE1/view	view the full text	lcc	JA
		Kretzschmar, T.	DNA fingerprinting at farm level maps rice biodiversity across Bangladesh and reveals regional varietal preferences		Scientific Reports 	2018	volume 8, no. 14920; 12 pages	The development, dissemination, and adoption of improved rice varieties are imperative for global food and nutritional security. Knowledge of the crop’s distribution across agro-ecologies is important for impact assessment studies, varietal replacement strategies, and the development and implementation of agricultural policies. Bangladesh is the world’s 4th largest rice producer. Though traditional varieties (TVs) are abundant and valued throughout Bangladesh, population growth and vulnerability to climate change, necessitate efficient deployment of high-yielding stress-tolerant modern varieties (MVs). To aid agricultural policy and strategy this study aimed to accurately assess the distribution of MVs and TVs across Bangladesh during the rainfed rice-growing season. Information derived from a survey of rice production areas were compared and combined with DNA fingerprinting information from the same locations. Biodiversity of Bangladesh rice remained high. While TVs and first generation MVs of Bangladeshi and Indian origin were still commonly grown, recently released stress-tolerant MVs were adopted in large proportions in several districts. Although farmers successfully distinguished TVs from MVs grown in their fields, a considerable lack of authenticity among MVs was observed, pinpointing shortcomings in the seed supply chain. This study identifies focal points for extension work and validates DNA fingerprinting as reliable method for impact assessment studies.	English	Available in electronic format (PDF)	Bangladesh;Biodiversity;DNA fingerprinting;Varieties	Rice thesaurus	Mbanjo, E. G. N.;Magalit, G. A.;Dwiyanti, M. S.;Habib, M. A.;Diaz, M. G.;Hernandez, J.;Huelgas, Z.;Malabayabas, M. L.;Das, S. K.;Yamano, T.	https://doi.org/10.1038/s41598-018-33080-z	https://drive.google.com/file/d/1wd8D5HaLrkFozpqdgiPKUMElAzT6M_mI/view	view the full text	lcc	JA
		Tariq, A.	Paddy soil drainage influences residue carbon contribution to methane emissions		Journal of Environmental Management  	2018	volume 225, no. 1; pages 168-176.	Abstract Water drainage is an important mitigation option for reducing CH4 (methane) emissions from residue-amended paddy soils. Several studies have indicated a long-term reduction in CH4 emissions, even after re-flooding, suggesting that the mechanism goes beyond creating temporary oxidized conditions in the soil. In this pot trial, the effects of different drainage patterns on straw-derived CH4 and CO2 (carbon dioxide) emissions were compared to identify the balance between straw-carbon CH4 and CO2 emissions influenced by soil aeration over different periods, including effects of drainage on emissions during re-flooding. The water treatments included were: continuous flooding [C] as the control and five drainage patterns (pre-planting drainage [P], early-season drainage [E], midseason drainage [M], pre-planting plus midseason drainage [PM], early-season-plus-midseason drainage [EM]). An equal amount of 13C-enriched rice straw was applied to all treatments to identify straw-derived 13C-gas emissions from soil carbon derived emissions.  The highest fluxes of CH4 and δ13C-CH4 were recorded from the control treatment in the first week after straw application. The CH4 flux and δ13C-CH4 were reduced the most (0.1–0.8 μg CH4 g−1 soil day−1 and -13 to −34‰) in the pre-planting and pre-planting plus midseason drainage treatments at day one after transplanting. Total and straw-derived CH4 emissions were reduced by 69% and 78% in pre-planting drainage and 77% and 87% in pre-planting plus midseason drainage respectively, compared to control. The early-season, midseason, pre-planting plus midseason and early-season-plus-midseason drainage treatments resulted in higher total and straw-derived CO2 emissions compared to the control and pre-planting drainage treatments. The pre-planting and pre-planting plus midseason drainage treatments lowered the global warming potential by 47–53%, and early-season and early-season-plus-midseason drainage treatments reduced it by 24–31% compared to control. By using labelled crop residues, this experiment demonstrates a direct link between early drainage and reduced CH4 emissions from incorporated crop residues, eventually leading to a reduction in total global warming potential. It is suggested that accelerated decomposition of the residues during early season drainage prolonged the reduction in CH4 emissions. Therefore, it is important to introduce the early drainage as an effective measure to mitigate CH4 emissions from crop residues.	English	Available in electronic format (PDF)	Carbon dioxide;Climatic change;Climatic factors;Climatic factors;Emissions;Flooding;Methane emission;Rice straw;Soil chemicophysical properties;Transplanting	Rice thesaurus	Jensen, L. S.;Sander, B. O.;de Tourdonnet, S.;Ambus, P. L.;Thanh, P. H.;de Neergaard, A.	https://doi.org/10.1016/j.jenvman.2018.07.080	https://drive.google.com/file/d/17CMrdoNHYA_-bCGaRZKVDi8IuM1utj_X/view	view the full text	lcc	JA
		Mottaleb, K. A.	Benefits of the development and dissemination of climate-smart rice: ex ante impact assessment of drought-tolerant rice in South Asia		In: Mitigation and Adaptation Strategies for Global Change  	2017	volume 22, pages 879-901, ill. Ref.	In the era of climate change, rice (Oryza sativa L.) production is increasingly affected by the rising frequency and severity of various abiotic stresses such as flood and drought. In some cases, 100 % yield loss can be attributed solely to these stresses. Hence, there is an urgent need to develop climate-smart rice that is more resilient to abiotic stresses. As the development and dissemination of climate-smart rice varieties entail costs, this article examines the net economic benefits of developing and disseminating successful drought-tolerant rice in South Asia where rice area prone to drought far outweighs area with other abiotic stresses. Drought causes major rice yield losses not only in South Asia but also in other parts of Asia and Africa. Using the ORYZA2000 (ORYZA model series were developed at the International Rice Research Institute (IRRI) in the early 1990s in collaboration with Wageningen University and Research Centre (WUR) and 16 national agricultural research and extension systems in Asia. ORYZA2000 is an update and integration of earlier versions of the ORYZA model.	English	Available in electronic format (PDF)		Rice thesaurus	Rejesus, R. M.;Murty, M. V. R.;Mohanty, S.;Li, T.	https://doi.org/10.1007/s11027-016-9705-0	https://drive.google.com/file/d/1axiohChmY0Nn4DaMwiXpiB34TL7NcEO2/view	view the full text	lcc	JA
		Kumar, U.	Analysis and simulation of phenotypic plasticity for traits contributing to yield potential in twelve rice genotypes		Field Crop Research  	2016		High-yielding rice varieties (HYV) show strong phenotypic plasticity, notably in compensatory tiller production and panicle size. In a precursor study on the high-tillering cv. IR72 we showed that the plasticity is adaptive by enabling yield stability across different stand densities, and we presented and validated the functional-structural crop model SAMARA, developed for the study of phenotypic plasticity. The present study analyses the phenotypic plasticity of high and low tillering plant types. Twelve contrasting, high-yielding irrigated rice genotypes were studied for the plasticity of traits contributing to grain yield under different season/site environments and stand densities in the Philippines. For the density factor, sequentially developing yield components along phenology, beginning with tillering, showed decreasing plasticity, indicating progressive adjustment to the initial stand density. For the site/season factor (climate), tillering was less plastic and panicle size and grain filling ratio provided for the strongest adjustments. Large plasticity was observed also for LAI and little plasticity for SLA and leaf morphology, particularly blade width. Genotypes differed strongly in organ size vs. number (leaves, panicles), representing organ “number” or “size” plant types. Up to 10 Mg ha−1 grain yield were observed for both extreme types. The plasticity of panicle size was caused by variation in spikelet number and not kernel weight. All genotypes were able to fully adjust yield components to differential plant stand density, resulting in unchanged yield. However, between environments, genotypes having greatest maximal yields and those having stable (but on average smaller) yields showed different patterns of phenotypic plasticity for yield component and plant morphology traits. The SAMARA model was calibrated for five genotypes showing contrasting morphology and plasticity. It was able to predict most of the genotypes’ variation in morphological and yield component traits. Future opportunities to predict improved rice ideotypes for changing environments and cultural practices through combined field experimentation and modelling are discussed.	English	Available in electronic format (PDF)		Rice thesaurus	Laza, M. R.;Soulié, J. C.;Pasco, R.;Mendez, K. V. S.;Dingkuhn, M.	https://doi.org/10.1016/j.fcr.2016.04.037	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAX0MwXzR3Z05BcDhSUzRrWEdmeU0wemlPcWJN/view	view the full text	lcc	JA
		Gaydon, D. S.	Evaluation of the APSIM model in cropping systems of Asia		Field Crop Research	2017	volume 204; pages 52-75, ill. Ref.	Resource shortages, driven by climatic, institutional and social changes in many regions of Asia, combined with growing imperatives to increase food production whilst ensuring environmental sustainability, are driving research into modified agricultural practices. Well-tested cropping systems models that capture interactions between soil water and nutrient dynamics, crop growth, climate and farmer management can assist in the evaluation of such new agricultural practices. One such cropping systems model is the Agricultural Production Systems Simulator (APSIM). We evaluated APSIM’s ability to simulate the performance of cropping systems in Asia from several perspectives: crop phenology, production, water use, soil dynamics (water and organic carbon) and crop CO2 response, as well as its ability to simulate cropping sequences without reset of soil variables. The evaluation was conducted over a diverse range of environments (12 countries, numerous soils), crops and management practices throughout the region. APSIM’s performance was statistically assessed against assembled replicated experimental datasets. Once properly parameterised, the model performed well in simulating the diversity of cropping systems to which it was applied with RMSEs generally less than observed experimental standard deviations (indicating robust model performance), and with particular strength in simulation of multi-crop sequences. Input parameter estimation challenges were encountered, and although ‘work-arounds’ were developed and described, in some cases these actually represent model deficiencies which need to be addressed. Desirable future improvements have been identified to better position APSIM as a useful tool for Asian cropping systems research into the future. These include aspects related to harsh environments (high temperatures, diffuse light conditions, salinity, and submergence), conservation agriculture, greenhouse gas emissions, as well as aspects more specific to Southern Asia and low input systems (such as deficiencies in soil micro-nutrients).	English	Available in electronic format (PDF)		Rice thesaurus	Singh, B.;Wang, E.;Poulton, P. L.;Ahmad, B.;Ahmed, F.;Akhter, S.;Ali, I.;Amarasingha, R.;Chaki, A. K.;Chen, C.;Choudhury, B. U.;Darai, R.;Das, A.;Hochman, Z.;Horan, H.;Hosang, E. Y.;Vijaya Kumar, P.;Khan, A. S. M. M. R.;Laing, A. M.;Liu, L.;Malaviachichi, M. A. P. W. K.;Mohapatra, K. P.;Muttaleb, M. A.;Power, B.;Radanielson, A. M.;Rai, G. S.;Rashid, M. H.;Rathanayake, W. M. U. K.;Sarker, M. M. R.;Sena, D. R.;Shamim, M.;Subash, N.;Suriadi, A.;Suriyagoda, L. D. B.;Wang, G.;Wang, J.;Yadav, R. K.;Roth, C. H.	https://doi.org/10.1016/j.fcr.2016.12.015	https://docs.google.com/file/d/0ByGk26Nk_MlATnFPNjZSNnVTM3M/view	view the text	lcc	JA
		Lafarge, T.	Genome-wide association analysis for heat tolerance at flowering detected a large set of genes involved in adaptation to thermal and other stresses		PLOS ONE  	2017	volume 12, no. 2; 27 pages, ill. Ref.	Fertilization sensitivity to heat in rice is a major issue within climate change scenarios in the tropics. A panel of 167 indica landraces and improved varieties was phenotyped for spikelet sterility (SPKST) under 38°C during anthesis and for several secondary traits potentially affecting panicle micro-climate and thus the fertilization process. The panel was genotyped with an average density of one marker per 29 kb using genotyping by sequencing. Genome-wide association analyses (GWAS) were conducted using three methods based on single marker regression, haplotype regression and simultaneous fitting of all markers, respectively. Fourteen loci significantly associated with SPKST under at least two GWAS methods were detected. A large number of associations was also detected for the secondary traits. Analysis of co-localization of SPKST associated loci with QTLs detected in progenies of bi-parental crosses reported in the literature allowed to narrow -down the position of eight of those QTLs, including the most documented one, qHTSF4.1. Gene families underlying loci associated with SPKST corresponded to functions ranging from sensing abiotic stresses and regulating plant response, such as wall-associated kinases and heat shock proteins, to cell division and gametophyte development. Analysis of diversity at the vicinity of loci associated with SPKST within the rice three thousand genomes, revealed widespread distribution of the favourable alleles across O. sativa genetic groups. However, few accessions assembled the favourable alleles at all loci. Effective donors included the heat tolerant variety N22 and some Indian and Taiwanese varieties. These results provide a basis for breeding for heat tolerance during anthesis and for functional validation of major loci governing this trait.	English	Available in electronic format (PDF)		Rice thesaurus	Bueno, C.;Frouin, J.;Jacquin, L.;Courtois, B.;Ahmadi, N.	https://doi.org/10.1371/journal.pone.0171254	https://drive.google.com/file/d/0ByGk26Nk_MlAODVoc2Y1aGN4MGc/view	view the full text	lcc	JA
		Demont, M.	Restructuring the Vietnamese rice sector: towards increasing sustainability		Sustainability  	2017	volume 9, no. 325; 15 pages, ill. Ref.	Although Vietnam is one of the biggest rice exporters today, there is an urgent need to restructure the sector. To guide the transition from being a quantity-focused producer to a credible supplier of quality rice, this study explores the sector’s opportunities for sustainable value chain upgrading. Data was collected through focus group discussions with farmers, stacked surveys with rice value chain stakeholders, and a participatory workshop bringing several value chain actors together. Stakeholders perceive the sector’s capability to grasp opportunities (including growing export and domestic markets) to be higher than its resilience to potential threats (including more stringent food safety regulations and climate change). Three strategies are discussed for making rice value chains more sustainable; embodying sustainability in the product through certified sustainable production labels; internalizing sustainable production standards through vertical coordination (e.g., contract farming); and disembodying sustainability through book and claim certificate trading.	English	Available in electronic format (PDF)		Rice thesaurus	Rutsaert, P.	https://doi.org/10.3390/su9020325	https://drive.google.com/file/d/0ByGk26Nk_MlAb01xT1ZPX28wTzg/view	view the full text	lcc	JA
		Ismail, A. M.	Genomics, physiology, and molecular breeding approaches for improving salt tolerance		Annual Review of Plant Biology 	2017	volume 68; 30 pages, ill. Ref.	Salt stress reduces land and water productivity and contributes to poverty and food insecurity. Increased salinization caused by human practices and climate change is progressively reducing agriculture productivity despite escalating calls for more food. Plant responses to salt stress are fairly well understood, involving numerous critical processes that are each controlled by multiple genes. Knowledge of the critical mechanisms controlling salt uptake and exclusion from functioning tissues, signaling of salt stress, and the arsenal of protective metabolites is advancing. However, little progress has been made in developing salt-tolerant varieties of crop species using standard (but slow) breeding approaches. The genetic diversity available within cultivated crops and their wild relatives provides rich sources for trait and gene discovery that has yet to be sufficiently utilized. Transforming this knowledge into modern approaches using genomics and molecular tools for precision breeding will accelerate the development of tolerant cultivars and help sustain food production.	English	Available in electronic format (PDF)		Rice thesaurus	Horie, T.	https://doi.org/10.1146/annurev-arplant-042916-040936	https://drive.google.com/file/d/0ByGk26Nk_MlAYlJzSFRldHpnZ1k/view	view the full text	lcc	JA
		Kadam, N. N.	Genetic control of plasticity in root morphology and anatomy of rice in response to water deficit		Plant Physiology	2017	volume 174; pages 2302-2315, ill. Ref.	Elucidating the genetic control of rooting behaviour under water-deficit stress is essential to breed climate-robust rice cultivars. Using a diverse panel of 274 indica genotypes grown under control and water-deficit conditions during vegetative growth, we phenotyped 35 traits, mostly related to root morphology and anatomy, involving ~45,000 root scanning images and nearly ~25,000 cross-sections from the root-shoot junction. Phenotypic plasticity of these traits was quantified as the relative change in trait value under water-deficit compared to control conditions. We then carried out a genome-wide association analysis on these traits and their plasticity, using 45,608 high quality SNPs. One hundred four significant loci were detected for these traits under control condition, 106 were detected under water-deficit stress, and 76 were detected for trait plasticity. We predicted 296 (control), 284 (water-deficit stress) and 233 (plasticity) a priori candidate genes within linkage disequilibrium (LD) blocks for these loci. We identified key a priori candidate genes regulating root growth and development and relevant alleles that upon validation can help improve rice adaptation to water-deficit stress.	English	Available in electronic format (PDF)		Rice thesaurus	Tamilselvan, A.;Lawas, L. M. F.;Quinones, C.;Bahuguna, R.;Thomson, M. J.;Dingkuhn, M.;Muthurajan, R.;Struik, P. C.;Yin, X. Y.;Jagadish, K. S. V.	https://doi.org/10.1104/pp.17.00500	https://drive.google.com/file/d/0ByGk26Nk_MlAckNCSU9UWmo4Rk0/view	view the full text	lcc	JA
		Kikuchi, S.	Genome-wide association mapping for phenotypic plasticity in rice		Plant Cell And Environment 	2017	volume 40, no. 8; pages 1565-1575, ill. Ref.	Phenotypic plasticity of plants in response to environmental changes is important for adapting to changing climate. Less attention has been paid to exploring the advantages of phenotypic plasticity in resource-rich environments to enhance the productivity of agricultural crops. Here, we examined genetic variation for phenotypic plasticity in indica rice (Oryza sativa L.) across two diverse panels: (1) a Phenomics of Rice Adaptation and Yield (PRAY) population comprising 301 accessions; and (2) a Multi-parent Advanced Generation Inter-Cross (MAGIC) indica population comprising 151 accessions. Altered planting density was used as a proxy for elevated atmospheric CO2 response. Low planting density significantly increased panicle weight per plant compared with normal density, and the magnitude of the increase ranged from 1.10 to 2.78 times among accessions for the PRAY population and from 1.05 to 2.45 times for the MAGIC population. Genome-wide-association studies validate three Environmental Responsiveness (ER) candidate alleles (qER1-3) that were associated with relative response of panicle weight to low density. Two of these alleles were tested in 13 genotypes to clarify their biomass responses during vegetative growth under elevated CO2 in Japan. Our study provides evidence for polymorphisms that control rice phenotypic plasticity in environments that are rich in resources such as light and CO2.	English	Available in electronic format (PDF)		Rice thesaurus	Bheemanahalli, R.;Jagadish, K. S. V.;Kumagai, E.;Masuya, Y.;Kuroda, E.;Raghavan, C.;Dingkuhn, M.;Abe, A.;Shimono, H.	https://doi.org/10.1111/pce.12955	https://drive.google.com/file/d/1ooB-VVPRG2Z_Oxwf-SAKmvzMKgFK54gL/view	view the full text	lcc	JA
		Soriano, J. B.	On-farm evaluation of dry-seeded rice cultivars and cropping systems in the semi-arid region of India		Philippine Journal of Science 146, no. 3 (2017): 223-235.	2017	volume 146, no. 3; pages 223-235, ill. Ref.	Improving and sustaining rice-based cropping systems in the semi-arid region are essential in persistent drought condition triggered by worsening effects of climate change and declining water availability. This on-farm study was conducted to evaluate and identify the most productive, resource- efficient and profitable direct dry-seeded rice (DDSR) cultivars, and DDSR-based cropping systems in the semi-arid region particularly in water-short irrigated rice areas. Farmer participatory field studies were conducted in Raichur District of Karnataka State, India to assess the performance of DDSR cultivars ( Samba Mahsuri, Gangavathi Sona and Prasanna ) seeded during the rainy season in rotation with dryland crops (chickpea, mustard and green gram) following rice. Among the three rice cultivars, Gangavathi Sona yielded 9% and 15% higher than Samba Mahsuri and Prasanna, respectively. Our study showed that productivity of rice can be improved by using drought resistant and high yielding cultivars with high harvest index, and stable canal water supply at the reproductive stage. Chickpea and green gram yielded better than mustard under minimal soil aeration conditions of zero-tilled and non-puddled fields which indicate that suitable post-rainy season crops for zero- tilled fields must be selected. The study revealed that sowing time, which depends on rainfall pattern and schedule of canal water supply, is among the major factors to be considered in selecting rice cultivars and dryland crops to achieve higher productivity, resource use efficiency and economic returns. Cropping system involving direct dry-seeding of Gangavathi Sona, followed by chickpea achieved higher production efficiency, land and water productivity, and economic returns compared to transplanted rice (TPR) system. Improving the productivity of chickpea and other suitable dryland crops that can be grown after rice in zero-tilled fields will contribute substantially to the evolving impacts of DDSR-based cropping systems in the semi-arid region.	English	Available in electronic format (PDF)		Rice thesaurus	Wani, S. P.;Rao, A. N.;Hanumanthappa, A. K.;Gowda, J. A. C.;Rathore, A.		https://drive.google.com/file/d/0ByGk26Nk_MlAQkdZSk5DTWc4dEk/view	view the full text	lcc	JA
		Garrett, K. A.	Resistance genes in global crop breeding networks		Phytopathology  	2017	volume 107, no. 10; pages 1268-1278, ill. Ref.	Resistance genes are a major tool for managing crop diseases. The networks of crop breeders who exchange resistance genes and deploy them in varieties help to determine the global landscape of resistance and epidemics, an important system for maintaining food security. These networks function as a complex adaptive system, with associated strengths and vulnerabilities, and implications for policies to support resistance gene deployment strategies. Extensions of epidemic network analysis can be used to evaluate the multilayer agricultural networks that support and influence crop breeding networks. Here, we evaluate the general structure of crop breeding networks for cassava, potato, rice, and wheat. All four are clustered due to phytosanitary and intellectual property regulations, and linked through CGIAR hubs. Cassava networks primarily include public breeding groups, whereas others are more mixed. These systems must adapt to global change in climate and land use, the emergence of new diseases, and disruptive breeding technologies. Research priorities to support policy include how best to maintain both diversity and redundancy in the roles played by individual crop breeding groups (public versus private and global versus local), and how best to manage connectivity to optimize resistance gene deployment while avoiding risks to the useful life of resistance genes.	English	Available in electronic format (PDF)		Rice thesaurus	Andersen, K. F.;Asche, F.;Bowden, R. L.;Forbes, G. A.;Kulakow, P. A.;Zhou, B.	https://doi.org/10.1094/PHYTO-03-17-0082-FI	https://drive.google.com/file/d/0ByGk26Nk_MlAUzBiRVROT2hrUUhVVkxfUUxuSGJYeHRwekM0/view	view the full text	lcc	JA
		Zhang, T.	Impacts of aerosol pollutant mitigation on lowland rice yields in China		Environmental Research Letters	2017	volume 12, no. 104003; pages 1-11, ill. Ref.	Aerosol pollution in China is significantly altering radiative transfer processes and is thereby potentially affecting rice photosynthesis and yields. However, the response of rice photosynthesis to aerosol-induced radiative perturbations is still not well understood. Here, we employ a process-based modelling approach to simulate changes in incoming radiation (RAD) and the diffuse radiation fraction (DF) with aerosol mitigation in China and their associated impacts on rice yields. Aerosol reduction has the positive effect of increasing RAD and the negative effect of decreasing DF on rice photosynthesis and yields. In rice production areas where the average RAD during the growing season is lower than 250 W m−2, aerosol reduction is beneficial for higher rice yields, whereas in areas with RAD>250 W m−2, aerosol mitigation causes yield declines due to the associated reduction in the DF, which decreases the light use efficiency. As a net effect, rice yields were estimated to significantly increase by 0.8%–2.6% with aerosol concentrations reductions from 20 to 100%, which is lower than the estimates obtained in earlier studies that only considered the effects of RAD. This finding suggests that both RAD and DF are important processes influencing rice yields and should be incorporated into future assessments of agricultural responses to variations in aerosol-induced radiation under climate change.	English	Available in electronic format (PDF)		Rice thesaurus	Li, T.;Yue, X.;Yang, X. G.	https://doi.org/10.1088/1748-9326/aa80f0;https://doi.org/10.1088/1748-9326/aa80f0	https://drive.google.com/file/d/0ByGk26Nk_MlAWUkzc3BwVUZOSzg/view	view the full text	lcc	JA
